ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525760.txt	9	139460372	140486614	171	-0.4226
GSM525760.txt	9	140492836	141122084	67	-0.6121
GSM525760.txt	10	125565	53192532	3856	0.0161
GSM525760.txt	10	53205653	53211510	2	-0.8371
GSM525760.txt	10	53218842	63854170	742	0.0145
GSM525760.txt	10	63859701	64539640	62	-0.2874
GSM525760.txt	10	64550275	65295703	62	0.0042
GSM525760.txt	10	65304752	85750270	1808	0.5176
GSM525760.txt	10	85806457	88915249	267	-0.7127
GSM525760.txt	10	88927216	89251276	10	-0.1209
GSM525760.txt	10	89263641	89625693	40	-0.7734
GSM525760.txt	10	89640127	90517389	74	-2.5319
GSM525760.txt	10	90536735	102957827	1310	-0.7041
GSM525760.txt	10	102969368	104113351	148	0.0868
GSM525760.txt	10	104122207	104169443	9	0.3532
GSM525760.txt	10	104173280	135506703	2736	0.0402
GSM525760.txt	11	192393	3692411	414	-0.4908
GSM525760.txt	11	3700931	42459525	3158	-0.712
GSM525760.txt	11	42484744	55361667	691	-0.2585
GSM525760.txt	11	55368183	55450758	13	-1.0817
GSM525760.txt	11	55468589	134927084	7262	-0.2707
GSM525760.txt	12	163617	9561557	1018	-0.6756
GSM525760.txt	12	9637352	9693918	3	-2.2821
GSM525760.txt	12	9721828	18289747	785	-0.713
GSM525760.txt	12	18320053	19575268	108	0.4761
GSM525760.txt	12	19585228	21615674	156	-0.7446
GSM525760.txt	12	21621373	21784023	26	0.4313
GSM525760.txt	12	21795490	37873977	995	-0.7328
GSM525760.txt	12	37958169	38725966	15	0.2825
GSM525760.txt	12	38733053	54789778	1611	0.5151
GSM525760.txt	12	54797079	54797079	3	1.2221
GSM525760.txt	12	54802882	57607546	390	0.5452
GSM525760.txt	12	57613740	57637262	8	0.8555
GSM525760.txt	12	57640609	103284435	3357	0.502
GSM525760.txt	12	103293705	103351546	2	1.4249
GSM525760.txt	12	103352886	133819062	2775	0.5261
GSM525760.txt	13	19167982	101944428	6626	-0.0259
GSM525760.txt	13	101950373	115089505	1094	-0.7471
GSM525760.txt	13	115096438	115105782	2	-0.2472
GSM525760.txt	14	19079502	20146552	9	0.2101
GSM525760.txt	14	20198965	20427212	31	-0.2855
GSM525760.txt	14	20435887	22448424	324	-0.0261
GSM525760.txt	14	22454002	22964892	63	0.2217
GSM525760.txt	14	22976286	23534294	88	0.0261
GSM525760.txt	14	23541764	70009094	4059	0.4554
GSM525760.txt	14	70018466	70022487	2	1.1734
GSM525760.txt	14	70028845	73990577	446	0.4587
GSM525760.txt	14	74001680	74022294	4	-0.3627
GSM525760.txt	14	74034848	106523173	3147	0.4823
GSM525760.txt	14	106531740	106572277	5	-0.1862
GSM525760.txt	14	106583975	107145710	59	0.4765
GSM525760.txt	14	107152121	107180065	6	-0.0586
GSM525760.txt	14	107189860	107278740	13	0.4749
GSM525760.txt	15	20102570	102465325	8112	-0.3115
GSM525760.txt	16	88111	6434170	821	0.1321
GSM525760.txt	16	6442972	31955105	2200	-0.2384
GSM525760.txt	16	32051493	33967841	38	0.0937
GSM525760.txt	16	34202117	90163091	3822	-0.2559
GSM525760.txt	17	29195	18122689	1850	-0.6445
GSM525760.txt	17	18128449	18529926	30	-0.4213
GSM525760.txt	17	18533803	20294008	148	-0.7056
GSM525760.txt	17	20464342	20656136	12	-0.4928
GSM525760.txt	17	20667151	20667151	3	0.2874
GSM525760.txt	17	20677911	21841805	94	-0.6631
GSM525760.txt	17	21872051	21911497	5	0.1332
GSM525760.txt	17	21919043	22218415	11	-0.6357
GSM525760.txt	17	25291832	44171917	2143	0.0906
GSM525760.txt	17	44177857	44351122	14	-0.5268
GSM525760.txt	17	44476663	81124204	3451	0.0846
GSM525760.txt	18	14345	69783	2	-0.3582
GSM525760.txt	18	85453	1900366	174	0.2538
GSM525760.txt	18	1919714	1980816	5	-0.9986
GSM525760.txt	18	1994030	8359098	570	0.2343
GSM525760.txt	18	8370868	8609097	18	0.551
GSM525760.txt	18	8614317	8675856	8	0.3255
GSM525760.txt	18	8690849	9886272	122	0.0296
GSM525760.txt	18	9888548	15325157	402	-0.3065
GSM525760.txt	18	15380656	18539882	2	0.446
GSM525760.txt	18	18544916	67191339	3671	-0.3098
GSM525760.txt	18	67208819	67216960	2	-1.6646
GSM525760.txt	18	67224204	78010002	840	-0.3308
GSM525760.txt	19	113447	20763493	2423	0.1288
GSM525760.txt	19	20784031	21393768	45	-0.6455
GSM525760.txt	19	21410606	29816998	299	0.0033
GSM525760.txt	19	29830733	29978711	9	0.3229
GSM525760.txt	19	29993677	41350907	1081	0.0659
GSM525760.txt	19	41356031	41381506	4	0.6572
GSM525760.txt	19	41387090	54722862	1632	0.1099
GSM525760.txt	19	54735235	54742375	2	-1.4993
GSM525760.txt	19	54748491	59092542	547	0.0699
GSM525760.txt	20	60769	1558408	193	0.0697
GSM525760.txt	20	1568995	1580928	2	1.4894
GSM525760.txt	20	1591177	62908644	5190	0.0469
GSM525760.txt	21	9501577	48090287	3413	0.0173
GSM525760.txt	22	16124247	24341397	825	0.0885
GSM525760.txt	22	24347988	24366188	4	-1.4131
GSM525760.txt	22	24371234	24390224	5	-3.9697
GSM525760.txt	22	24395328	38908745	1734	0.077
GSM525760.txt	22	38915643	38948805	5	-0.2575
GSM525760.txt	22	38958342	39412910	76	0.025
GSM525760.txt	22	39419842	39465412	7	0.4985
GSM525760.txt	22	39477473	47187615	1004	0.0684
GSM525760.txt	22	47196688	47507469	41	-0.4045
GSM525760.txt	22	47516252	51218979	408	0.0446
GSM525760.txt	23	1314919	48750736	3775	0.0389
GSM525760.txt	23	48754459	48774926	9	0.5342
GSM525760.txt	23	48779146	65986870	987	0.0584
GSM525760.txt	23	66024986	66049135	2	0.3085
GSM525760.txt	23	66083908	66126270	3	2.1511
GSM525760.txt	23	66170339	67503615	82	1.4346
GSM525760.txt	23	67518860	72363520	457	0.9275
GSM525760.txt	23	72426990	72458988	7	1.2176
GSM525760.txt	23	72470738	73206412	34	1.5656
GSM525760.txt	23	73213856	74280120	94	1.4007
GSM525760.txt	23	74288968	74644457	30	1.5867
GSM525760.txt	23	74649781	74986393	25	1.2603
GSM525760.txt	23	74999845	75251956	10	2.1431
GSM525760.txt	23	75287289	75910940	25	1.5302
GSM525760.txt	23	75928311	91030938	722	0.5101
GSM525760.txt	23	91038479	92066987	48	0.3074
GSM525760.txt	23	92087420	111773290	1530	0.5269
GSM525760.txt	23	111820124	117725350	358	-0.7213
GSM525760.txt	23	117733427	154929249	2890	0.5359
GSM525760.txt	24	1264919	59031450	1306	0.033
