ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525799.txt	6	95478812	95554397	3	-5.4955
GSM525799.txt	6	95584660	128297809	2292	-0.8903
GSM525799.txt	6	128306684	129052178	71	-0.0161
GSM525799.txt	6	129075758	130016856	93	-0.9116
GSM525799.txt	6	130024378	165720257	2858	0.0331
GSM525799.txt	6	165725576	165730649	2	-2.6961
GSM525799.txt	6	165737635	171025492	493	-0.0182
GSM525799.txt	7	45159	13517387	1236	0.5704
GSM525799.txt	7	13547412	13926289	19	-0.0739
GSM525799.txt	7	13941241	39962847	2300	0.5931
GSM525799.txt	7	39975893	41016124	111	0.0841
GSM525799.txt	7	41044437	41768349	31	0.5701
GSM525799.txt	7	41784274	159118536	9635	0.0443
GSM525799.txt	8	73831	100841	2	0.412
GSM525799.txt	8	176474	24634007	1983	-0.8931
GSM525799.txt	8	24673820	39222396	1215	0.0634
GSM525799.txt	8	39237467	39386128	20	-0.5495
GSM525799.txt	8	39392504	128769348	6368	0.0335
GSM525799.txt	8	128778050	129599610	54	-0.8215
GSM525799.txt	8	129630460	146294069	1420	0.062
GSM525799.txt	9	163160	1685769	147	-0.0168
GSM525799.txt	9	1700844	5480141	382	-0.8993
GSM525799.txt	9	5489298	9411450	330	0.0023
GSM525799.txt	9	9433617	9521574	7	-1.1538
GSM525799.txt	9	9537637	9633928	7	-5.4238
GSM525799.txt	9	9644381	9848158	16	-1.1018
GSM525799.txt	9	9861159	132091126	7521	0.0434
GSM525799.txt	9	132096362	132599020	54	0.6978
GSM525799.txt	9	132607135	141122084	1024	0.0803
GSM525799.txt	10	125565	73759905	5485	0.0229
GSM525799.txt	10	73765722	73926042	18	0.6661
GSM525799.txt	10	73936931	78953178	534	0.133
GSM525799.txt	10	78966653	79462290	56	-0.7779
GSM525799.txt	10	79476553	89495874	741	0.0589
GSM525799.txt	10	89507033	89625693	15	-0.9483
GSM525799.txt	10	89640127	90139264	34	-4.7199
GSM525799.txt	10	90149005	94220976	379	-0.8976
GSM525799.txt	10	94229975	135506703	3864	0.0444
GSM525799.txt	11	192393	16554091	1757	0.0547
GSM525799.txt	11	16564767	16886958	28	0.6152
GSM525799.txt	11	16894804	134927084	9753	0.0568
GSM525799.txt	12	163617	54628865	4688	0.0574
GSM525799.txt	12	54635384	54802882	33	0.5687
GSM525799.txt	12	54811423	100631773	3508	0.0582
GSM525799.txt	12	100646123	100739328	11	-0.7673
GSM525799.txt	12	100745413	103284435	235	0.0725
GSM525799.txt	12	103293705	103351546	2	1.876
GSM525799.txt	12	103352886	133819062	2775	0.0724
GSM525799.txt	13	19167982	115105782	7722	0.0191
GSM525799.txt	14	19079502	20146552	9	0.0543
GSM525799.txt	14	20198965	20420819	30	-0.5842
GSM525799.txt	14	20427212	107278740	8217	0.0569
GSM525799.txt	15	20102570	22285320	68	-0.3623
GSM525799.txt	15	22304625	76866481	5612	0.0651
GSM525799.txt	15	76878360	76878360	3	1.5796
GSM525799.txt	15	76893312	102465325	2429	0.0429
GSM525799.txt	16	88111	90163091	6881	0.0805
GSM525799.txt	17	29195	5497937	684	0.1421
GSM525799.txt	17	5514657	8262754	342	-0.6911
GSM525799.txt	17	8266499	41607649	2966	0.0857
GSM525799.txt	17	41614293	43937352	275	-0.6882
GSM525799.txt	17	43941663	70120881	2257	0.0885
GSM525799.txt	17	70122183	79672479	1026	-0.7312
GSM525799.txt	17	79676175	79942144	42	-0.0452
GSM525799.txt	17	79952996	81124204	169	-0.7459
GSM525799.txt	18	14345	78010002	5816	0.0181
GSM525799.txt	19	113447	59092542	6042	0.1191
GSM525799.txt	20	60769	1558408	193	0.0841
GSM525799.txt	20	1568995	1580928	2	-1.4002
GSM525799.txt	20	1591177	62908644	5190	0.0582
GSM525799.txt	21	9501577	48090287	3413	0.0294
GSM525799.txt	22	16124247	39353599	2636	0.1266
GSM525799.txt	22	39359141	39385461	6	-3.9208
GSM525799.txt	22	39388752	51218979	1467	0.0567
GSM525799.txt	23	1314919	154929249	11088	0.0547
GSM525799.txt	24	1264919	59031450	1306	0.0249
