ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525796.txt	4	173429526	173429526	3	2.4604
GSM525796.txt	4	173440159	190936864	1259	-0.4578
GSM525796.txt	5	22178	30241918	1979	0.0386
GSM525796.txt	5	30283987	30875089	19	-0.6087
GSM525796.txt	5	30902671	117657039	5994	0.0666
GSM525796.txt	5	117682008	117775686	8	-0.6099
GSM525796.txt	5	117785341	140216327	1915	0.1083
GSM525796.txt	5	140223285	140236369	4	-4.9844
GSM525796.txt	5	140241680	180712233	3436	0.1122
GSM525796.txt	6	152663	396415	21	0.1521
GSM525796.txt	6	402045	6770392	646	0.4869
GSM525796.txt	6	6792416	7199070	22	-0.3749
GSM525796.txt	6	7206018	32411986	2294	0.5122
GSM525796.txt	6	32450721	32478182	3	-0.6883
GSM525796.txt	6	32487450	32493013	2	-3.4353
GSM525796.txt	6	32497351	78926586	3585	0.4739
GSM525796.txt	6	78979201	79023298	3	-5.5451
GSM525796.txt	6	79045288	84910613	400	0.4447
GSM525796.txt	6	84922683	86465395	81	-0.5755
GSM525796.txt	6	86479713	87229293	26	0.4265
GSM525796.txt	6	87245761	87493668	10	-0.5535
GSM525796.txt	6	87512757	87958136	50	0.4
GSM525796.txt	6	87963607	88356060	51	-0.4656
GSM525796.txt	6	88366586	100591799	721	0.4313
GSM525796.txt	6	100620736	165720257	5005	-0.4668
GSM525796.txt	6	165725576	165730649	2	-2.4966
GSM525796.txt	6	165737635	171025492	493	-0.4505
GSM525796.txt	7	45159	97897198	7691	0.0992
GSM525796.txt	7	97901808	99019607	118	-0.3829
GSM525796.txt	7	99027815	100927257	289	0.2027
GSM525796.txt	7	100938144	102097169	122	-0.37
GSM525796.txt	7	102101175	149364074	4171	0.0891
GSM525796.txt	7	149386040	150559490	118	-0.4154
GSM525796.txt	7	150564603	159118536	823	0.106
GSM525796.txt	8	73831	42616427	3505	0.109
GSM525796.txt	8	42623103	42746925	15	0.3973
GSM525796.txt	8	42755476	42807971	5	1.0093
GSM525796.txt	8	42814443	42852749	5	1.5096
GSM525796.txt	8	42858637	43527935	46	1.0089
GSM525796.txt	8	46942985	128001897	5971	0.4853
GSM525796.txt	8	128039045	128089485	3	1.9692
GSM525796.txt	8	128130614	146294069	1512	0.505
GSM525796.txt	9	163160	37797375	3013	0.0741
GSM525796.txt	9	37807413	38224894	42	-1.3349
GSM525796.txt	9	38255168	113013151	3418	0.0976
GSM525796.txt	9	113020860	113034613	4	0.7814
GSM525796.txt	9	113046471	141122084	3011	0.1562
GSM525796.txt	10	125565	13761868	1178	-0.4405
GSM525796.txt	10	13773070	14454278	75	-1.3288
GSM525796.txt	10	14476360	46234740	2208	-0.4451
GSM525796.txt	10	46951261	48115495	39	0.1002
GSM525796.txt	10	48334436	125597002	6733	-0.4369
GSM525796.txt	10	125607242	127573317	178	-1.2713
GSM525796.txt	10	127588278	127613562	5	-0.35
GSM525796.txt	10	127622842	128303970	72	-1.3763
GSM525796.txt	10	128330115	133817008	430	-0.5074
GSM525796.txt	10	133831011	134136650	34	-1.3435
GSM525796.txt	10	134151052	135506703	174	-0.4449
GSM525796.txt	11	192393	5781947	699	0.4675
GSM525796.txt	11	5785929	5805635	4	-3.956
GSM525796.txt	11	5810068	47367405	3291	0.4783
GSM525796.txt	11	47376416	62170835	1093	0.0829
GSM525796.txt	11	62177695	63585044	187	0.5824
GSM525796.txt	11	63593302	109987197	4018	0.1048
GSM525796.txt	11	110003350	130399550	1847	-0.3664
GSM525796.txt	11	130413562	130428929	4	0.5364
GSM525796.txt	11	130440439	134927084	395	-0.4395
GSM525796.txt	12	163617	9555436	1017	-0.4069
GSM525796.txt	12	9561557	9721828	5	0.3554
GSM525796.txt	12	9735498	24512182	1303	-0.4838
GSM525796.txt	12	24526773	49160604	1604	0.4588
GSM525796.txt	12	49165125	56513097	1024	0.1936
GSM525796.txt	12	56518259	104704563	3652	0.4788
GSM525796.txt	12	104710761	123541995	1759	0.1744
GSM525796.txt	12	123548044	123632183	11	-0.3275
GSM525796.txt	12	123639155	133819062	877	0.1041
GSM525796.txt	13	19167982	33700372	1440	0.1118
GSM525796.txt	13	33706104	35726216	153	-0.4445
GSM525796.txt	13	35733962	43765826	808	0.0833
GSM525796.txt	13	43775373	48974113	507	-1.3452
GSM525796.txt	13	48986011	52376882	379	-4.6195
GSM525796.txt	13	52387932	98814421	2963	-1.3987
GSM525796.txt	13	98823686	115105782	1472	0.0742
GSM525796.txt	14	19079502	88921627	6254	0.107
GSM525796.txt	14	88930114	95552531	756	-1.2765
GSM525796.txt	14	95560194	106863827	1198	0.145
GSM525796.txt	14	106875977	106931163	7	-0.9836
GSM525796.txt	14	106946437	107278740	41	0.1449
GSM525796.txt	15	20102570	97805031	7605	0.1274
GSM525796.txt	15	97815775	97831415	2	-1.6088
GSM525796.txt	15	97857463	102465325	505	0.0653
GSM525796.txt	16	88111	22009029	2050	0.5459
GSM525796.txt	16	22017928	22017928	3	1.5774
GSM525796.txt	16	22031064	27485983	469	0.5306
GSM525796.txt	16	27494392	27887441	45	-0.4216
GSM525796.txt	16	27897249	27911147	3	0.3324
GSM525796.txt	16	27930514	31955105	451	-0.2706
GSM525796.txt	16	32051493	33967841	38	0.177
GSM525796.txt	16	34202117	90163091	3822	-0.4014
GSM525796.txt	17	29195	25300228	2155	0.1627
GSM525796.txt	17	25318662	38137952	1349	0.5429
GSM525796.txt	17	38147934	38150365	2	-0.9502
GSM525796.txt	17	38154220	40260049	298	0.5918
GSM525796.txt	17	40264727	40264727	3	1.4984
GSM525796.txt	17	40268798	44165755	488	0.5779
GSM525796.txt	17	44171917	44476663	16	0.1301
GSM525796.txt	17	44485800	55644524	921	0.5216
GSM525796.txt	17	55654830	56431461	99	-1.2142
GSM525796.txt	17	56443020	58332582	201	0.547
GSM525796.txt	17	58343441	60159006	185	0.8452
GSM525796.txt	17	60168209	81124204	2044	0.5505
GSM525796.txt	18	14345	14102499	1266	0.7979
GSM525796.txt	18	14115024	18539882	37	0.4424
GSM525796.txt	18	18544916	78010002	4513	0.7825
GSM525796.txt	19	113447	20591399	2413	0.5658
GSM525796.txt	19	20630765	20701590	5	-0.3356
GSM525796.txt	19	20718976	52989708	2848	0.5301
GSM525796.txt	19	53002543	53002543	3	1.7226
GSM525796.txt	19	53010108	59092542	773	0.5143
GSM525796.txt	20	60769	1558408	193	-0.2111
GSM525796.txt	20	1568995	1580928	2	-1.8435
GSM525796.txt	20	1591177	14097809	1074	-0.218
GSM525796.txt	20	14103555	14337887	28	-0.9421
GSM525796.txt	20	14343232	31109029	1122	-0.2357
GSM525796.txt	20	31115973	32703583	186	0.3486
GSM525796.txt	20	32709951	62908644	2780	-0.273
GSM525796.txt	21	9501577	26975954	879	0.0014
GSM525796.txt	21	26983589	27518265	69	-0.522
GSM525796.txt	21	27523504	48090287	2465	0.1198
GSM525796.txt	22	16124247	17154017	16	-0.05
GSM525796.txt	22	17161398	17793792	59	-0.382
GSM525796.txt	22	17819449	17955138	10	0.2257
GSM525796.txt	22	17965760	24341397	740	-0.3248
GSM525796.txt	22	24347988	24395328	10	0.266
GSM525796.txt	22	24401218	29921645	584	-0.333
GSM525796.txt	22	29927046	30815038	135	-1.1804
GSM525796.txt	22	30823648	36662054	657	-0.3824
GSM525796.txt	22	36668918	36770621	15	-1.3323
GSM525796.txt	22	36776986	37717826	152	-0.3209
GSM525796.txt	22	37725651	38297448	94	-1.1311
GSM525796.txt	22	38303490	51218979	1637	-0.3646
GSM525796.txt	23	1314919	1331607	10	-0.3079
GSM525796.txt	23	2700341	88002317	6183	0.4829
GSM525796.txt	23	88009228	90688419	59	0.1652
GSM525796.txt	23	90692327	90820871	7	0.9307
GSM525796.txt	23	90957280	91538600	31	0.1475
GSM525796.txt	23	91558947	91801520	14	-0.2149
GSM525796.txt	23	91826027	154929249	4784	0.4609
GSM525796.txt	24	1264919	1281607	10	-0.3079
GSM525796.txt	24	2650479	3163614	58	-4.017
GSM525796.txt	24	3258490	6592897	95	-1.8694
GSM525796.txt	24	6636750	6735607	10	-4.8131
GSM525796.txt	24	6737807	7364524	100	-3.4305
GSM525796.txt	24	7382943	7571294	9	-5.137
GSM525796.txt	24	7585200	7616445	8	-1.328
GSM525796.txt	24	7619104	9901284	222	-3.8717
GSM525796.txt	24	9927831	14076949	22	-0.9714
GSM525796.txt	24	14083273	26275963	743	-4.0882
GSM525796.txt	24	26344848	59031450	29	-1.3503
